MK105444.1	NODE_2038_length_18492_cov_3.361827	97.849	93	2	0	232	510	8887	8609	2.48e-91	187
MK105444.1	NODE_2038_length_18492_cov_3.361827	98.630	73	1	0	1	219	9117	8899	2.48e-91	169
MK105444.1	NODE_2038_length_18492_cov_3.361827	88.393	112	13	0	566	231	8553	8888	9.99e-89	234
MK105444.1	NODE_2038_length_18492_cov_3.361827	69.118	68	21	0	204	1	8914	9117	9.99e-89	113
MK105444.1	NODE_2038_length_18492_cov_3.361827	68.750	96	30	0	234	521	8885	8598	4.82e-67	148
MK105444.1	NODE_2038_length_18492_cov_3.361827	59.036	83	34	0	3	251	9115	8867	4.82e-67	127
MK105444.1	NODE_2038_length_18492_cov_3.361827	69.444	108	33	0	555	232	8564	8887	5.33e-58	157
MK105444.1	NODE_2038_length_18492_cov_3.361827	65.278	72	25	0	217	2	8901	9116	5.33e-58	88.1
MK105444.1	NODE_2038_length_18492_cov_3.361827	65.672	67	23	0	320	520	8799	8599	1.09e-38	86.8
MK105444.1	NODE_2038_length_18492_cov_3.361827	71.642	67	19	0	2	202	9116	8916	1.09e-38	79.0
MK105444.1	NODE_2038_length_18492_cov_3.361827	92.857	14	1	0	233	274	8886	8845	1.09e-38	33.1
MK105444.1	NODE_2038_length_18492_cov_3.361827	67.708	96	31	0	520	233	8599	8886	2.44e-31	111
MK105444.1	NODE_2038_length_18492_cov_3.361827	90.476	21	2	0	143	81	8975	9037	2.44e-31	44.6
MK105444.1	NODE_9241_length_7680_cov_214.330754	83.942	137	22	0	1	411	7268	7678	2.29e-65	249
MK105444.1	NODE_9241_length_7680_cov_214.330754	71.429	70	20	0	413	204	7680	7471	2.47e-31	119
MK105444.1	NODE_9241_length_7680_cov_214.330754	76.190	21	5	0	143	81	7410	7348	2.47e-31	36.3
MK105444.1	NODE_9241_length_7680_cov_214.330754	34.815	135	88	0	408	4	7675	7271	4.70e-14	79.0
MK105444.1	NODE_9241_length_7680_cov_214.330754	32.000	100	68	0	15	314	7282	7581	1.16e-11	66.6
MK105444.1	NODE_9241_length_7680_cov_214.330754	60.000	15	6	0	366	410	7633	7677	1.16e-11	23.1
MK105444.1	NODE_9241_length_7680_cov_214.330754	32.911	79	53	0	241	5	7508	7272	2.9	33.1
MK105444.1	NODE_41570_length_1900_cov_2.302981	60.656	61	24	0	88	270	1289	1107	1.33e-53	100
MK105444.1	NODE_41570_length_1900_cov_2.302981	58.065	62	26	0	325	510	1037	852	1.33e-53	98.2
