MK105444.1	NODE_4044_length_19889_cov_0.713946	89.412	170	18	0	1	510	14110	14619	3.28e-92	339
MK105444.1	NODE_4044_length_19889_cov_0.713946	70.492	122	36	0	566	201	14675	14310	8.21e-58	209
MK105444.1	NODE_4044_length_19889_cov_0.713946	73.913	23	6	0	149	81	14258	14190	8.21e-58	36.8
MK105444.1	NODE_4044_length_19889_cov_0.713946	47.802	182	95	0	546	1	14655	14110	5.69e-39	162
MK105444.1	NODE_4044_length_19889_cov_0.713946	41.489	188	110	0	3	566	14112	14675	8.53e-36	152
MK105444.1	NODE_4044_length_19889_cov_0.713946	41.304	92	54	0	277	2	14386	14111	6.23e-16	58.8
MK105444.1	NODE_4044_length_19889_cov_0.713946	47.458	59	31	0	517	341	14626	14450	6.23e-16	46.4
MK105444.1	NODE_4044_length_19889_cov_0.713946	52.459	61	29	0	320	502	14429	14611	1.60e-15	52.4
MK105444.1	NODE_4044_length_19889_cov_0.713946	50.000	68	34	0	68	271	14177	14380	1.60e-15	51.5
MK105444.1	NODE_5100_length_16292_cov_65.491570	70.588	170	50	0	1	510	12105	12614	3.28e-76	286
MK105444.1	NODE_5100_length_16292_cov_65.491570	63.636	121	44	0	566	204	12670	12308	6.07e-45	173
MK105444.1	NODE_5100_length_16292_cov_65.491570	61.905	21	8	0	143	81	12247	12185	6.07e-45	29.5
MK105444.1	NODE_5100_length_16292_cov_65.491570	41.892	74	43	0	285	64	12389	12168	2.29e-18	57.9
MK105444.1	NODE_5100_length_16292_cov_65.491570	53.704	54	25	0	552	391	12656	12495	2.29e-18	55.6
MK105444.1	NODE_5100_length_16292_cov_65.491570	32.090	134	91	0	120	521	12224	12625	1.89e-13	78.0
MK105444.1	NODE_5100_length_16292_cov_65.491570	47.727	44	23	0	392	523	12496	12627	2.52e-05	37.3
MK105444.1	NODE_5100_length_16292_cov_65.491570	47.458	59	31	0	95	271	12199	12375	2.52e-05	31.8
MK105444.1	NODE_5100_length_16292_cov_65.491570	32.877	73	49	0	286	68	12390	12172	0.028	40.9
MK105444.1	NODE_12687_length_7918_cov_0.421281	68.421	133	42	0	112	510	5971	5573	9.28e-66	214
MK105444.1	NODE_12687_length_7918_cov_0.421281	63.889	36	13	0	1	108	6103	5996	9.28e-66	57.9
MK105444.1	NODE_12687_length_7918_cov_0.421281	54.545	121	55	0	566	204	5517	5879	6.67e-33	142
MK105444.1	NODE_12687_length_7918_cov_0.421281	28.866	97	69	0	225	515	5858	5568	0.053	40.0
MK105444.1	NODE_17609_length_6153_cov_0.379584	69.173	133	41	0	112	510	686	288	1.28e-65	214
MK105444.1	NODE_17609_length_6153_cov_0.379584	63.889	36	13	0	1	108	818	711	1.28e-65	57.9
MK105444.1	NODE_17609_length_6153_cov_0.379584	55.372	121	54	0	566	204	232	594	2.57e-33	144
MK105444.1	NODE_15608_length_6746_cov_0.534978	69.173	133	41	0	112	510	3217	2819	4.71e-62	213
MK105444.1	NODE_15608_length_6746_cov_0.534978	53.846	39	18	0	1	117	3331	3215	4.71e-62	46.9
MK105444.1	NODE_15608_length_6746_cov_0.534978	43.802	121	68	0	566	204	2763	3125	1.26e-20	101
MK105444.1	NODE_16076_length_6587_cov_0.409988	63.115	122	45	0	1	366	5224	4859	4.71e-62	177
MK105444.1	NODE_16076_length_6587_cov_0.409988	68.889	45	14	0	376	510	4831	4697	4.71e-62	82.2
MK105444.1	NODE_16076_length_6587_cov_0.409988	51.613	62	30	0	566	381	4641	4826	1.19e-23	66.1
MK105444.1	NODE_16076_length_6587_cov_0.409988	50.000	60	30	0	383	204	4842	5021	1.19e-23	65.2
MK105444.1	NODE_16076_length_6587_cov_0.409988	30.488	82	57	0	357	112	4868	5113	0.015	41.8
MK105444.1	NODE_5068_length_16395_cov_0.264237	58.904	146	60	0	73	510	14881	14444	1.21e-61	209
MK105444.1	NODE_5068_length_16395_cov_0.264237	57.576	33	14	0	1	99	14959	14861	1.21e-61	49.2
MK105444.1	NODE_5068_length_16395_cov_0.264237	50.980	51	25	0	356	204	14598	14750	2.59e-19	62.0
MK105444.1	NODE_5068_length_16395_cov_0.264237	46.000	50	27	0	566	417	14388	14537	2.59e-19	54.7
MK105444.1	NODE_5068_length_16395_cov_0.264237	22.222	54	42	0	270	109	14684	14845	2.3	29.0
MK105444.1	NODE_5068_length_16395_cov_0.264237	45.000	20	11	0	357	298	14597	14656	2.3	22.6
