MK105444.1	NODE_8388_length_16292_cov_72.204903	70.588	170	50	0	1	510	12210	12719	4.38e-76	286
MK105444.1	NODE_8388_length_16292_cov_72.204903	63.636	121	44	0	566	204	12775	12413	8.10e-45	173
MK105444.1	NODE_8388_length_16292_cov_72.204903	61.905	21	8	0	143	81	12352	12290	8.10e-45	29.5
MK105444.1	NODE_8388_length_16292_cov_72.204903	41.892	74	43	0	285	64	12494	12273	3.05e-18	57.9
MK105444.1	NODE_8388_length_16292_cov_72.204903	53.704	54	25	0	552	391	12761	12600	3.05e-18	55.6
MK105444.1	NODE_8388_length_16292_cov_72.204903	32.090	134	91	0	120	521	12329	12730	2.52e-13	78.0
MK105444.1	NODE_8388_length_16292_cov_72.204903	47.727	44	23	0	392	523	12601	12732	3.36e-05	37.3
MK105444.1	NODE_8388_length_16292_cov_72.204903	47.458	59	31	0	95	271	12304	12480	3.36e-05	31.8
MK105444.1	NODE_8388_length_16292_cov_72.204903	32.877	73	49	0	286	68	12495	12277	0.037	40.9
MK105444.1	NODE_11494_length_12682_cov_0.698562	68.421	133	42	0	112	510	2890	3288	1.23e-65	214
MK105444.1	NODE_11494_length_12682_cov_0.698562	63.889	36	13	0	1	108	2758	2865	1.23e-65	57.9
MK105444.1	NODE_11494_length_12682_cov_0.698562	54.545	121	55	0	566	204	3344	2982	8.90e-33	142
MK105444.1	NODE_11494_length_12682_cov_0.698562	28.866	97	69	0	225	515	3003	3293	0.070	40.0
MK105444.1	NODE_5274_length_22950_cov_0.510700	69.173	133	41	0	112	510	6147	5749	6.23e-62	213
MK105444.1	NODE_5274_length_22950_cov_0.510700	53.846	39	18	0	1	117	6261	6145	6.23e-62	46.9
MK105444.1	NODE_5274_length_22950_cov_0.510700	42.975	121	69	0	566	204	5693	6055	4.36e-20	100
MK105444.1	NODE_28201_length_6192_cov_0.406696	63.115	122	45	0	1	366	5689	5324	6.28e-62	177
MK105444.1	NODE_28201_length_6192_cov_0.406696	68.889	45	14	0	376	510	5296	5162	6.28e-62	82.2
MK105444.1	NODE_28201_length_6192_cov_0.406696	51.613	62	30	0	566	381	5106	5291	1.59e-23	66.1
MK105444.1	NODE_28201_length_6192_cov_0.406696	50.000	60	30	0	383	204	5307	5486	1.59e-23	65.2
MK105444.1	NODE_28201_length_6192_cov_0.406696	30.488	82	57	0	357	112	5333	5578	0.020	41.8
MK105444.1	NODE_8979_length_15467_cov_0.825547	64.118	170	61	0	1	510	4795	4286	7.06e-62	239
MK105444.1	NODE_8979_length_15467_cov_0.825547	48.760	121	62	0	566	204	4230	4592	1.97e-22	108
