MK105444.1	NODE_4354_length_16774_cov_3815.904588	71.176	170	49	0	1	510	14937	14428	2.43e-77	290
MK105444.1	NODE_4354_length_16774_cov_3815.904588	62.295	122	46	0	566	201	14372	14737	2.76e-44	175
MK105444.1	NODE_4354_length_16774_cov_3815.904588	57.143	21	9	0	143	81	14795	14857	2.76e-44	25.8
MK105444.1	NODE_4354_length_16774_cov_3815.904588	47.297	74	39	0	285	64	14653	14874	1.83e-22	72.1
MK105444.1	NODE_4354_length_16774_cov_3815.904588	53.704	54	25	0	552	391	14386	14547	1.83e-22	55.6
MK105444.1	NODE_4354_length_16774_cov_3815.904588	36.567	134	85	0	120	521	14818	14417	6.84e-18	93.2
MK105444.1	NODE_4354_length_16774_cov_3815.904588	50.769	65	32	0	77	271	14861	14667	6.00e-09	46.0
MK105444.1	NODE_4354_length_16774_cov_3815.904588	47.727	44	23	0	392	523	14546	14415	6.00e-09	35.9
MK105444.1	NODE_4354_length_16774_cov_3815.904588	40.909	66	39	0	286	89	14652	14849	3.32e-05	51.0
MK105444.1	NODE_127227_length_1763_cov_2.770433	75.806	62	15	0	325	510	503	318	6.38e-67	119
MK105444.1	NODE_127227_length_1763_cov_2.770433	65.789	76	26	0	112	339	728	501	6.38e-67	118
MK105444.1	NODE_127227_length_1763_cov_2.770433	63.636	33	12	0	1	99	845	747	6.38e-67	57.0
MK105444.1	NODE_127227_length_1763_cov_2.770433	53.086	81	38	0	566	324	262	504	3.29e-30	93.2
MK105444.1	NODE_127227_length_1763_cov_2.770433	55.556	45	20	0	338	204	502	636	3.29e-30	60.6
MK105444.1	NODE_5711_length_13364_cov_4.170072	68.421	133	42	0	112	510	7517	7915	7.99e-65	214
MK105444.1	NODE_5711_length_13364_cov_4.170072	61.765	34	13	0	1	102	7385	7486	7.99e-65	55.1
MK105444.1	NODE_5711_length_13364_cov_4.170072	53.719	121	56	0	566	204	7971	7609	5.79e-32	139
MK105444.1	NODE_330_length_123520_cov_3.127798	63.115	122	45	0	1	366	11729	12094	5.96e-62	177
MK105444.1	NODE_330_length_123520_cov_3.127798	68.889	45	14	0	376	510	12122	12256	5.96e-62	82.2
MK105444.1	NODE_330_length_123520_cov_3.127798	51.613	62	30	0	566	381	12312	12127	1.47e-23	66.1
MK105444.1	NODE_330_length_123520_cov_3.127798	50.000	60	30	0	383	204	12111	11932	1.47e-23	65.2
MK105444.1	NODE_330_length_123520_cov_3.127798	29.268	82	58	0	357	112	12085	11840	0.036	40.9
MK105444.1	NODE_18135_length_5812_cov_3.275862	69.173	133	41	0	112	510	4940	5338	6.07e-62	213
MK105444.1	NODE_18135_length_5812_cov_3.275862	53.846	39	18	0	1	117	4826	4942	6.07e-62	46.9
MK105444.1	NODE_18135_length_5812_cov_3.275862	43.802	121	68	0	566	204	5394	5032	1.63e-20	101
